player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_entrants,large_event_threshold,large_event_share,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence,home_country,home_country_inferred,home_country_confidence
1479891,Chunky,SC,1,6,0.6666666666666666,0.6666666666666667,0.0,0.18055555555555555,0,,,0.0,0.0,1.6,1,1761264000,43.0,43,1,32,1.0,1,,,SC,False,1.0,UNITED STATES,False,1.0
18802,Kola,GA,1,6,0.6666666666666666,0.6666666666666667,-2.0,0.21408632897603486,0,,,0.0,,1.6,1,1756425600,39.0,39,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1406480,tristories,GA,1,6,0.6666666666666666,0.6666666666666667,4.0,0.3007936507936508,0,,,0.0,0.3333333333333333,1.6,1,1757030400,28.0,28,1,32,0.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
590681,Smoovdiabetic,GA,1,6,0.6666666666666666,0.6666666666666666,5.0,0.10226038581301738,0,,,0.0,0.3333333333333333,1.6,1,1757635200,33.0,33,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
2348605,Ryu from Streets,,3,17,0.6470588235294118,0.6612339136934824,2.3333333333333335,0.25786153814926194,5,0.4,0.4747288604701718,0.29411764705882354,0.3333333333333333,4.7,3,1763686800,43.666666666666664,50,3,32,1.0,3,GA,1.0,GA,True,1.0,US,True,1.0
2585804,ToxiC,GA,11,59,0.6271186440677966,0.654059528659262,1.0909090909090908,0.20985089894492123,0,,,0.0,0.3333333333333333,16.9,11,1763082000,33.54545454545455,43,11,32,0.8181818181818182,11,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
1646132,Tobe,GA,6,35,0.6571428571428571,0.6493315898564741,-0.8333333333333334,0.1619480115850352,0,,,0.0,0.1111111111111111,9.5,6,1763686800,39.166666666666664,43,6,32,1.0,6,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
2409815,Kr!stal:0,GA,12,71,0.6619718309859155,0.648820929214335,3.0,0.20282150145137257,0,,,0.0,0.40540540540540543,19.1,12,1763686800,36.25,50,12,32,0.9166666666666666,12,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
691176,Spider,GA,12,68,0.6470588235294118,0.6356733052855522,1.5833333333333333,0.2268629156574998,0,,,0.0,0.42857142857142855,18.8,12,1763686800,35.666666666666664,50,12,32,0.8333333333333334,12,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
36192,Mr.Speedman,GA,2,11,0.6363636363636364,0.6344374573929362,6.5,0.16154515075567707,0,,,0.0,0.3333333333333333,3.1,2,1761868800,46.5,50,2,32,1.0,2,,,GA,False,1.0,UNITED STATES,False,1.0
